Région,Annee,Month,Date,Day,Eolien_sum(MW),Vitesse_vent_mean(m/s),Solaire_sum(MW),Rayonnement_solaire_mean(W/m2),Consommation-sum(MW),TMin (°C),TMax (°C),TMoy (°C)
Bourgogne-Franche-Comté,2017,10,29,Sunday,1689.0,5.3914285714285715,37.0,21.38571428571429,15867.0,3.97,12.1,8.03
Bourgogne-Franche-Comté,2017,10,30,Monday,1789.0,5.1137500000000005,251.0,100.35249999999999,21313.0,2.17,11.22,6.69
Bourgogne-Franche-Comté,2017,10,31,Tuesday,1072.0,5.045,279.0,116.54,22750.0,-0.42,12.32,5.95
Bourgogne-Franche-Comté,2017,11,1,Wednesday,898.0,4.49875,216.0,105.38625000000002,19958.0,-0.02,14.13,7.06
Bourgogne-Franche-Comté,2017,11,2,Thursday,1519.0,5.30875,107.0,71.94375,21718.0,3.78,15.48,9.63
Bourgogne-Franche-Comté,2017,11,3,Friday,158.0,5.0025,230.0,97.85125,20941.0,6.53,17.8,12.17
Bourgogne-Franche-Comté,2017,11,4,Saturday,1523.0,6.016249999999999,173.0,83.51624999999999,18424.0,6.78,18.83,12.81
Bourgogne-Franche-Comté,2017,11,5,Sunday,1315.0,5.38125,117.0,63.2025,17687.0,5.1,10.33,7.72
Bourgogne-Franche-Comté,2017,11,6,Monday,1224.0,5.8812500000000005,102.0,62.96374999999999,22847.0,0.55,8.33,4.44
Bourgogne-Franche-Comté,2017,11,7,Tuesday,523.0,5.1987499999999995,65.0,70.2675,24527.0,0.67,7.32,3.99
Bourgogne-Franche-Comté,2017,11,8,Wednesday,78.0,4.5687500000000005,57.0,34.8525,24137.0,2.1,6.65,4.38
Bourgogne-Franche-Comté,2017,11,9,Thursday,49.0,5.501250000000001,41.0,41.871249999999996,24164.0,3.78,7.07,5.42
Bourgogne-Franche-Comté,2017,11,10,Friday,1767.0,6.698750000000001,26.0,17.1875,24261.0,1.67,8.45,5.06
Bourgogne-Franche-Comté,2017,11,11,Saturday,3092.0,7.74125,23.0,12.76625,20832.0,6.58,12.12,9.35
Bourgogne-Franche-Comté,2017,11,12,Sunday,3304.0,7.32125,30.0,16.326249999999998,19544.0,4.38,12.17,8.27
Bourgogne-Franche-Comté,2017,11,13,Monday,2121.0,5.91875,83.0,53.741249999999994,24148.0,2.6,7.73,5.17
Bourgogne-Franche-Comté,2017,11,14,Tuesday,573.0,5.0,165.0,75.11874999999999,24872.0,0.5,7.77,4.13
Bourgogne-Franche-Comté,2017,11,15,Wednesday,1125.0,4.953749999999999,162.0,88.80375000000001,25457.0,-0.6,6.77,3.08
Bourgogne-Franche-Comté,2017,11,16,Thursday,446.0,3.94,79.0,76.8225,26115.0,-1.1,2.83,0.87
Bourgogne-Franche-Comté,2017,11,17,Friday,608.0,4.358750000000001,113.0,65.18625,25001.0,0.25,9.27,4.76
Bourgogne-Franche-Comté,2017,11,18,Saturday,254.0,4.115,79.0,51.456250000000004,21859.0,2.88,7.43,5.16
Bourgogne-Franche-Comté,2017,11,19,Sunday,967.0,5.36,39.0,22.05375,20531.0,2.23,7.22,4.73
Bourgogne-Franche-Comté,2017,11,20,Monday,913.0,5.85125,67.0,57.17,24741.0,0.2,5.52,2.86
Bourgogne-Franche-Comté,2017,11,21,Tuesday,1506.0,6.565,151.0,72.66125,24803.0,1.87,11.72,6.79
Bourgogne-Franche-Comté,2017,11,22,Wednesday,2144.0,6.8675,223.0,84.62875,24419.0,0.15,15.75,7.95
Bourgogne-Franche-Comté,2017,11,23,Thursday,3786.0,7.24625,150.0,65.64375,23494.0,7.83,17.68,12.76
Bourgogne-Franche-Comté,2017,11,24,Friday,2973.0,6.53375,32.0,42.816250000000004,22361.0,9.77,14.08,11.93
Bourgogne-Franche-Comté,2017,11,25,Saturday,1626.0,6.0675,69.0,35.85125,20455.0,3.65,9.2,6.42
Bourgogne-Franche-Comté,2017,11,26,Sunday,1023.0,5.683750000000001,56.0,46.724999999999994,21579.0,-0.65,4.85,2.1
Bourgogne-Franche-Comté,2017,11,27,Monday,2287.0,5.725,82.0,35.75625,25571.0,0.97,7.52,4.24
Bourgogne-Franche-Comté,2017,11,28,Tuesday,2450.0,5.9399999999999995,14.0,10.897499999999999,26483.0,2.55,5.22,3.88
Bourgogne-Franche-Comté,2017,11,29,Wednesday,379.0,5.494999999999999,83.0,45.85875,26201.0,0.4,4.98,2.69
Bourgogne-Franche-Comté,2017,11,30,Thursday,852.0,5.7075,31.0,32.3,27214.0,0.42,4.08,2.25
Bourgogne-Franche-Comté,2017,12,1,Friday,379.0,4.895,11.0,35.7375,27434.0,-1.0,1.9,0.45
Bourgogne-Franche-Comté,2017,12,2,Saturday,1669.0,5.3375,77.0,64.02375,25183.0,-1.93,2.68,0.37
Bourgogne-Franche-Comté,2017,12,3,Sunday,259.0,4.415,48.0,57.675,24940.0,-3.95,1.55,-1.2
Bourgogne-Franche-Comté,2017,12,4,Monday,231.0,4.85625,32.0,17.463749999999997,27491.0,-0.63,4.05,1.71
Bourgogne-Franche-Comté,2017,12,5,Tuesday,74.0,4.6000000000000005,35.0,32.705,27241.0,1.35,5.05,3.2
Bourgogne-Franche-Comté,2017,12,6,Wednesday,276.0,5.7125,50.0,60.78625,27713.0,-0.47,2.97,1.25
Bourgogne-Franche-Comté,2017,12,7,Thursday,2653.0,7.258749999999999,134.0,62.21249999999999,28016.0,-0.08,9.03,4.47
Bourgogne-Franche-Comté,2017,12,8,Friday,2544.0,8.30625,81.0,43.103750000000005,26349.0,1.22,7.18,4.2
Bourgogne-Franche-Comté,2017,12,9,Saturday,1331.0,8.02875,34.0,49.808749999999996,24966.0,-0.9,2.35,0.73
Bourgogne-Franche-Comté,2017,12,10,Sunday,3719.0,8.72,13.0,8.313749999999999,24231.0,-1.07,11.07,5.0
Bourgogne-Franche-Comté,2017,12,11,Monday,3617.0,8.526250000000001,25.0,16.97,24767.0,5.92,11.78,8.85
Bourgogne-Franche-Comté,2017,12,12,Tuesday,1388.0,7.27375,115.0,43.16,25838.0,1.27,6.32,3.79
Bourgogne-Franche-Comté,2017,12,13,Wednesday,3923.0,7.723749999999999,36.0,19.96375,27556.0,-0.57,9.87,4.65
Bourgogne-Franche-Comté,2017,12,14,Thursday,3542.0,7.265,33.0,30.0725,26657.0,4.03,7.87,5.95
Bourgogne-Franche-Comté,2017,12,15,Friday,2953.0,6.0875,62.0,42.137499999999996,26180.0,3.12,7.33,5.22
Bourgogne-Franche-Comté,2017,12,16,Saturday,1019.0,5.880000000000001,33.0,32.935,23962.0,1.57,5.02,3.29
Bourgogne-Franche-Comté,2017,12,17,Sunday,340.0,4.902499999999999,33.0,29.197499999999998,23688.0,-0.88,3.97,1.54
Bourgogne-Franche-Comté,2017,12,18,Monday,1792.0,4.46625,36.0,23.76875,27181.0,0.12,4.62,2.37
Bourgogne-Franche-Comté,2017,12,19,Tuesday,241.0,3.86125,27.0,27.23,27003.0,2.12,5.08,3.6
Bourgogne-Franche-Comté,2017,12,20,Wednesday,183.0,3.40125,19.0,8.035,26730.0,2.4,5.25,3.82
Bourgogne-Franche-Comté,2017,12,21,Thursday,238.0,3.64875,29.0,11.5825,25459.0,4.35,7.48,5.92
Bourgogne-Franche-Comté,2017,12,22,Friday,302.0,4.04125,35.0,10.3725,23830.0,6.4,8.9,7.65
Bourgogne-Franche-Comté,2017,12,23,Saturday,122.0,4.901250000000001,20.0,25.953750000000003,21416.0,4.93,7.77,6.35
Bourgogne-Franche-Comté,2017,12,24,Sunday,186.0,5.44625,22.0,25.44125,20731.0,4.8,6.15,5.48
Bourgogne-Franche-Comté,2017,12,25,Monday,1275.0,6.16625,58.0,54.4075,20725.0,1.35,9.23,5.29
Bourgogne-Franche-Comté,2017,12,26,Tuesday,3660.0,7.5875,93.0,52.5025,22097.0,0.58,9.87,5.22
Bourgogne-Franche-Comté,2017,12,27,Wednesday,3814.0,8.59,44.0,23.967499999999998,22540.0,2.6,7.58,5.09
Bourgogne-Franche-Comté,2017,12,28,Thursday,1471.0,7.87875,68.0,47.21999999999999,23628.0,0.12,4.08,2.1
Bourgogne-Franche-Comté,2017,12,29,Friday,2890.0,8.5275,33.0,25.616249999999997,24356.0,-2.22,7.62,2.7
Bourgogne-Franche-Comté,2017,12,30,Saturday,3766.0,9.690000000000001,15.0,7.11875,21646.0,4.15,12.87,8.51
Bourgogne-Franche-Comté,2017,12,31,Sunday,3666.0,9.09125,143.0,55.57375,19013.0,9.85,15.12,12.48
Bourgogne-Franche-Comté,2018,1,1,Monday,3602.0,8.311428571428573,26.0,35.99571428571429,16944.0,6.12,8.83,7.48
Bourgogne-Franche-Comté,2018,1,2,Tuesday,2947.0,7.442499999999999,39.0,31.09375,21759.0,5.2,11.98,8.59
Bourgogne-Franche-Comté,2018,1,3,Wednesday,3628.0,8.186250000000001,39.0,30.9275,23127.0,6.12,14.28,10.2
Bourgogne-Franche-Comté,2018,1,4,Thursday,3796.0,6.95875,10.0,7.5975,23550.0,6.95,13.85,10.4
Bourgogne-Franche-Comté,2018,1,5,Friday,2664.0,7.363750000000001,17.0,19.80875,22575.0,8.22,12.1,10.16
Bourgogne-Franche-Comté,2018,1,6,Saturday,504.0,5.895,22.0,32.07125,20345.0,6.77,9.95,8.36
Bourgogne-Franche-Comté,2018,1,7,Sunday,2633.0,6.10375,20.0,36.875,19562.0,5.4,8.88,7.14
Bourgogne-Franche-Comté,2018,1,8,Monday,2162.0,6.436250000000001,80.0,47.89625,23066.0,4.38,8.82,6.6
Bourgogne-Franche-Comté,2018,1,9,Tuesday,1408.0,5.4087499999999995,40.0,37.88875,24302.0,3.05,8.37,5.71
Bourgogne-Franche-Comté,2018,1,10,Wednesday,1680.0,5.739999999999999,23.0,30.72625,24289.0,3.58,9.02,6.3
Bourgogne-Franche-Comté,2018,1,11,Thursday,323.0,5.117500000000001,47.0,45.0925,24451.0,2.83,8.58,5.71
Bourgogne-Franche-Comté,2018,1,12,Friday,346.0,5.93375,38.0,35.05125,24522.0,4.0,7.7,5.85
Bourgogne-Franche-Comté,2018,1,13,Saturday,1179.0,5.60125,126.0,65.67375,22301.0,-0.18,7.27,3.54
Bourgogne-Franche-Comté,2018,1,14,Sunday,1116.0,6.296250000000001,124.0,61.24625,21556.0,-0.47,9.42,4.47
Bourgogne-Franche-Comté,2018,1,15,Monday,3132.0,6.49,32.0,45.615,25411.0,-0.32,9.03,4.36
Bourgogne-Franche-Comté,2018,1,16,Tuesday,3980.0,8.203750000000001,55.0,26.445,25369.0,6.53,11.17,8.85
Bourgogne-Franche-Comté,2018,1,17,Wednesday,3919.0,8.48375,96.0,58.5325,25914.0,2.58,7.02,4.8
Bourgogne-Franche-Comté,2018,1,18,Thursday,4168.0,8.23,25.0,14.20625,26057.0,4.0,9.72,6.86
Bourgogne-Franche-Comté,2018,1,19,Friday,2273.0,7.734999999999998,59.0,51.768750000000004,24893.0,3.1,7.6,5.35
Bourgogne-Franche-Comté,2018,1,20,Saturday,3673.0,7.1949999999999985,24.0,23.625,23497.0,1.75,11.0,6.38
Bourgogne-Franche-Comté,2018,1,21,Sunday,1711.0,7.0325,19.0,18.20625,21175.0,4.97,10.62,7.79
Bourgogne-Franche-Comté,2018,1,22,Monday,3641.0,6.4712499999999995,28.0,18.097500000000004,23693.0,6.2,12.88,9.54
Bourgogne-Franche-Comté,2018,1,23,Tuesday,1275.0,6.72375,65.0,50.02125,23969.0,6.23,10.73,8.48
Bourgogne-Franche-Comté,2018,1,24,Wednesday,2293.0,5.74625,143.0,77.94749999999999,23683.0,5.73,13.97,9.85
Bourgogne-Franche-Comté,2018,1,25,Thursday,2234.0,6.3025,50.0,42.54875,23138.0,6.52,12.47,9.49
Bourgogne-Franche-Comté,2018,1,26,Friday,336.0,5.276249999999999,28.0,27.12375,23745.0,5.08,7.07,6.08
Bourgogne-Franche-Comté,2018,1,27,Saturday,352.0,4.98,91.0,55.160000000000004,21805.0,2.78,7.02,4.9
Bourgogne-Franche-Comté,2018,1,28,Sunday,1074.0,5.311249999999999,53.0,38.7925,20589.0,2.52,8.73,5.62
Bourgogne-Franche-Comté,2018,1,29,Monday,763.0,5.05875,31.0,27.497500000000002,23463.0,6.58,9.42,8.0
Bourgogne-Franche-Comté,2018,1,30,Tuesday,259.0,5.44,42.0,29.784999999999997,23514.0,6.6,10.07,8.33
Bourgogne-Franche-Comté,2018,1,31,Wednesday,3099.0,4.967500000000001,43.0,40.07999999999999,24427.0,5.87,9.2,7.53
Bourgogne-Franche-Comté,2018,2,1,Thursday,1550.0,6.115,87.0,60.11875,25222.0,1.58,6.65,4.12
Bourgogne-Franche-Comté,2018,2,2,Friday,620.0,4.907500000000001,75.0,50.1675,26183.0,-1.63,4.75,1.56
Bourgogne-Franche-Comté,2018,2,3,Saturday,338.0,4.96375,69.0,47.99250000000001,23543.0,0.93,4.77,2.85
Bourgogne-Franche-Comté,2018,2,4,Sunday,765.0,4.1225000000000005,98.0,62.35,22950.0,-0.22,5.35,2.57
Bourgogne-Franche-Comté,2018,2,5,Monday,1315.0,4.634999999999999,43.0,60.8775,27023.0,-0.95,2.43,0.74
Bourgogne-Franche-Comté,2018,2,6,Tuesday,838.0,4.1975,68.0,61.53375,26869.0,0.33,5.68,3.01
Bourgogne-Franche-Comté,2018,2,7,Wednesday,134.0,3.8862500000000004,13.0,58.51,27997.0,-0.7,1.12,0.21
Bourgogne-Franche-Comté,2018,2,8,Thursday,19.0,4.29125,22.0,102.14,27970.0,-0.98,1.88,0.45
Bourgogne-Franche-Comté,2018,2,9,Friday,612.0,4.32625,63.0,89.35875,27522.0,-0.6,3.82,1.61
Bourgogne-Franche-Comté,2018,2,10,Saturday,548.0,4.83375,53.0,58.0025,24953.0,-0.43,4.22,1.89
Bourgogne-Franche-Comté,2018,2,11,Sunday,2217.0,4.7075000000000005,54.0,26.177499999999995,24209.0,-0.25,5.42,2.58
Bourgogne-Franche-Comté,2018,2,12,Monday,697.0,5.26,174.0,108.5475,26416.0,-0.52,5.47,2.48
Bourgogne-Franche-Comté,2018,2,13,Tuesday,1192.0,4.86,228.0,116.03500000000001,28176.0,-5.43,4.63,-0.4
Bourgogne-Franche-Comté,2018,2,14,Wednesday,630.0,5.528749999999999,133.0,67.43625,27266.0,-0.18,6.03,2.92
Bourgogne-Franche-Comté,2018,2,15,Thursday,2232.0,4.871249999999999,44.0,14.770000000000001,26642.0,1.6,11.02,6.31
Bourgogne-Franche-Comté,2018,2,16,Friday,766.0,5.41125,152.0,53.155,24392.0,5.1,10.07,7.58
Bourgogne-Franche-Comté,2018,2,17,Saturday,978.0,5.60625,36.0,23.682499999999997,22695.0,3.9,6.83,5.37
Bourgogne-Franche-Comté,2018,2,18,Sunday,294.0,5.4725,159.0,119.69125,21891.0,0.73,5.6,3.17
Bourgogne-Franche-Comté,2018,2,19,Monday,131.0,5.55375,137.0,106.07374999999999,26052.0,-2.37,4.55,1.09
Bourgogne-Franche-Comté,2018,2,20,Tuesday,533.0,5.365,209.0,73.40125,26177.0,1.25,6.4,3.82
Bourgogne-Franche-Comté,2018,2,21,Wednesday,2573.0,6.28625,274.0,122.4075,27419.0,-1.65,5.4,1.88
Bourgogne-Franche-Comté,2018,2,22,Thursday,3157.0,6.873749999999999,233.0,134.8525,28304.0,-2.35,3.17,0.41
Bourgogne-Franche-Comté,2018,2,23,Friday,2215.0,7.59625,94.0,134.395,28009.0,-0.83,2.55,0.86
Bourgogne-Franche-Comté,2018,2,24,Saturday,2195.0,7.34875,220.0,136.3325,25388.0,-3.33,5.07,0.87
Bourgogne-Franche-Comté,2018,2,25,Sunday,3542.0,7.7725,364.0,158.515,25296.0,-4.05,3.07,-0.49
Bourgogne-Franche-Comté,2018,2,26,Monday,3553.0,7.558750000000001,310.0,163.9325,30003.0,-6.2,-0.77,-3.48
Bourgogne-Franche-Comté,2018,2,27,Tuesday,1720.0,7.18625,276.0,159.1125,31686.0,-9.28,-1.85,-5.57
Bourgogne-Franche-Comté,2018,2,28,Wednesday,2443.0,6.62625,195.0,144.03125,32080.0,-11.87,0.2,-5.83
Bourgogne-Franche-Comté,2018,3,1,Thursday,3074.0,6.605,108.0,49.71875,29900.0,-3.57,4.33,0.38
Bourgogne-Franche-Comté,2018,3,2,Friday,2180.0,6.0699999999999985,93.0,72.25750000000001,28135.0,-0.15,7.4,3.62
Bourgogne-Franche-Comté,2018,3,3,Saturday,1445.0,5.77625,122.0,75.74375,24874.0,-1.7,10.25,4.27
Bourgogne-Franche-Comté,2018,3,4,Sunday,2058.0,5.6075,142.0,90.355,22352.0,0.82,12.6,6.71
Bourgogne-Franche-Comté,2018,3,5,Monday,1015.0,5.8412500000000005,278.0,106.9025,24647.0,0.83,14.15,7.49
Bourgogne-Franche-Comté,2018,3,6,Tuesday,645.0,6.255000000000001,149.0,79.91624999999999,24589.0,4.17,10.72,7.44
Bourgogne-Franche-Comté,2018,3,7,Wednesday,2804.0,6.38625,198.0,109.07249999999999,25058.0,2.62,10.77,6.69
Bourgogne-Franche-Comté,2018,3,8,Thursday,2447.0,6.9575,325.0,136.97625000000002,24513.0,1.72,13.98,7.85
Bourgogne-Franche-Comté,2018,3,9,Friday,2172.0,6.76,174.0,84.2625,22840.0,5.28,16.48,10.88
Bourgogne-Franche-Comté,2018,3,10,Saturday,2514.0,6.444999999999999,122.0,74.15875,19783.0,9.5,17.58,13.54
Bourgogne-Franche-Comté,2018,3,11,Sunday,1307.0,6.8375,149.0,88.48124999999999,17862.0,9.23,16.43,12.83
Bourgogne-Franche-Comté,2018,3,12,Monday,3565.0,6.27625,157.0,112.13374999999999,22052.0,7.78,13.82,10.8
Bourgogne-Franche-Comté,2018,3,13,Tuesday,2596.0,6.8225,124.0,92.86375,23558.0,5.85,10.35,8.1
Bourgogne-Franche-Comté,2018,3,14,Wednesday,1300.0,5.35125,372.0,184.96625,22810.0,1.43,14.63,8.03
Bourgogne-Franche-Comté,2018,3,15,Thursday,2227.0,5.43875,66.0,57.42375,23296.0,6.35,10.62,8.48
Bourgogne-Franche-Comté,2018,3,16,Friday,719.0,5.15875,209.0,142.73625,22416.0,4.78,13.25,9.02
Bourgogne-Franche-Comté,2018,3,17,Saturday,460.0,5.40125,99.0,79.32499999999999,20632.0,4.45,8.17,6.31
Bourgogne-Franche-Comté,2018,3,18,Sunday,480.0,5.351249999999999,53.0,90.51124999999999,21607.0,0.17,2.17,1.17
Bourgogne-Franche-Comté,2018,3,19,Monday,462.0,5.3237499999999995,138.0,126.34499999999998,25893.0,-0.65,4.32,1.83
Bourgogne-Franche-Comté,2018,3,20,Tuesday,2205.0,5.139999999999999,326.0,193.49249999999998,26212.0,-0.95,6.25,2.65
Bourgogne-Franche-Comté,2018,3,21,Wednesday,1999.0,5.2075000000000005,421.0,205.56374999999997,26201.0,-1.9,7.55,2.82
Bourgogne-Franche-Comté,2018,3,22,Thursday,774.0,5.17375,219.0,137.14375,25485.0,-3.98,7.27,1.64
Bourgogne-Franche-Comté,2018,3,23,Friday,385.0,4.6850000000000005,132.0,102.38749999999999,24729.0,2.55,7.65,5.1
Bourgogne-Franche-Comté,2018,3,24,Saturday,599.0,4.77125,369.0,193.35625,21471.0,-0.7,15.02,7.16
Bourgogne-Franche-Comté,2018,3,25,Sunday,457.0,4.522499999999999,288.0,144.5575,18999.0,2.87,14.98,8.92
Bourgogne-Franche-Comté,2018,3,26,Monday,315.0,5.398750000000001,141.0,124.96624999999999,22751.0,3.42,11.87,7.64
Bourgogne-Franche-Comté,2018,3,27,Tuesday,1660.0,5.2437499999999995,98.0,47.9525,24109.0,2.48,10.55,6.52
Bourgogne-Franche-Comté,2018,3,28,Wednesday,2802.0,6.370000000000001,86.0,51.10125,23562.0,7.25,12.87,10.06
Bourgogne-Franche-Comté,2018,3,29,Thursday,571.0,5.30375,312.0,151.655,23106.0,3.35,12.2,7.78
Bourgogne-Franche-Comté,2018,3,30,Friday,1703.0,5.6175,119.0,111.81875,23844.0,0.95,10.68,5.82
Bourgogne-Franche-Comté,2018,3,31,Saturday,876.0,4.97,297.0,178.68,20346.0,1.17,12.95,7.06
Bourgogne-Franche-Comté,2018,4,1,Sunday,1521.0,6.06375,185.0,135.85999999999999,18979.0,4.93,11.53,8.23
Bourgogne-Franche-Comté,2018,4,2,Monday,1814.0,5.3925,185.0,193.315,19165.0,1.9,16.8,9.35
Bourgogne-Franche-Comté,2018,4,3,Tuesday,2851.0,6.5175,181.0,158.16625000000002,20652.0,9.12,18.85,13.98
Bourgogne-Franche-Comté,2018,4,4,Wednesday,2482.0,5.657499999999999,175.0,121.01375000000002,21264.0,8.1,14.47,11.28
Bourgogne-Franche-Comté,2018,4,5,Thursday,1903.0,6.3375,215.0,165.05499999999998,21960.0,7.87,13.03,10.45
Bourgogne-Franche-Comté,2018,4,6,Friday,2351.0,5.3375,446.0,249.89625,21179.0,1.98,20.7,11.34
Bourgogne-Franche-Comté,2018,4,7,Saturday,1669.0,5.11625,347.0,187.535,17125.0,6.8,22.47,14.63
Bourgogne-Franche-Comté,2018,4,8,Sunday,580.0,4.98625,252.0,183.32250000000002,14846.0,8.27,21.23,14.75
Bourgogne-Franche-Comté,2018,4,9,Monday,523.0,5.23625,150.0,129.78625,18738.0,9.8,16.3,13.05
Bourgogne-Franche-Comté,2018,4,10,Tuesday,2028.0,4.885,193.0,159.63374999999996,20329.0,7.48,14.1,10.79
Bourgogne-Franche-Comté,2018,4,11,Wednesday,1922.0,5.202499999999999,316.0,202.43625,20413.0,3.53,18.95,11.24
Bourgogne-Franche-Comté,2018,4,12,Thursday,949.0,5.54,286.0,205.30375,19950.0,7.98,16.9,12.44
Bourgogne-Franche-Comté,2018,4,13,Friday,1051.0,4.748749999999999,316.0,202.715,19073.0,5.63,17.83,11.73
Bourgogne-Franche-Comté,2018,4,14,Saturday,688.0,4.487500000000001,229.0,187.42749999999998,16611.0,7.87,16.63,12.25
Bourgogne-Franche-Comté,2018,4,15,Sunday,314.0,4.477499999999999,338.0,221.95,15080.0,7.17,19.28,13.22
Bourgogne-Franche-Comté,2018,4,16,Monday,381.0,4.407500000000001,369.0,180.875,18050.0,7.12,18.7,12.91
Bourgogne-Franche-Comté,2018,4,17,Tuesday,256.0,4.42875,462.0,236.14875000000004,18466.0,4.58,22.93,13.76
Bourgogne-Franche-Comté,2018,4,18,Wednesday,1634.0,4.856249999999999,458.0,260.80125000000004,17343.0,7.53,25.87,16.7
Bourgogne-Franche-Comté,2018,4,19,Thursday,534.0,4.2700000000000005,445.0,270.94874999999996,16965.0,8.45,27.17,17.81
Bourgogne-Franche-Comté,2018,4,20,Friday,321.0,3.5725,441.0,269.61125,17351.0,9.33,27.67,18.5
Bourgogne-Franche-Comté,2018,4,21,Saturday,234.0,3.8975000000000004,446.0,263.08875,14894.0,9.68,27.85,18.77
Bourgogne-Franche-Comté,2018,4,22,Sunday,1342.0,3.86,351.0,265.32,13833.0,10.22,26.18,18.2
Bourgogne-Franche-Comté,2018,4,23,Monday,699.0,4.40125,187.0,171.17375,17213.0,12.07,19.08,15.58
Bourgogne-Franche-Comté,2018,4,24,Tuesday,352.0,4.08875,423.0,236.34625,17769.0,8.82,22.55,15.68
Bourgogne-Franche-Comté,2018,4,25,Wednesday,1797.0,4.22375,311.0,217.53124999999997,18291.0,10.25,20.23,15.24
Bourgogne-Franche-Comté,2018,4,26,Thursday,485.0,4.651249999999999,379.0,200.00375,18620.0,8.52,16.47,12.49
Bourgogne-Franche-Comté,2018,4,27,Friday,1637.0,4.6975,457.0,276.11,18567.0,2.83,21.27,12.05
Bourgogne-Franche-Comté,2018,4,28,Saturday,743.0,4.938750000000001,177.0,163.115,15751.0,7.22,14.45,10.83
Bourgogne-Franche-Comté,2018,4,29,Sunday,1375.0,4.67,279.0,208.45374999999999,14715.0,7.87,19.37,13.62
Bourgogne-Franche-Comté,2018,4,30,Monday,3561.0,5.71625,249.0,202.23875,17591.0,8.13,14.42,11.28
Bourgogne-Franche-Comté,2018,5,1,Tuesday,263.0,5.307499999999999,364.0,213.84375,15237.0,3.63,14.07,8.85
Bourgogne-Franche-Comté,2018,5,2,Wednesday,297.0,4.8725000000000005,394.0,240.92999999999998,19092.0,2.52,16.52,9.52
Bourgogne-Franche-Comté,2018,5,3,Thursday,1097.0,4.69125,226.0,162.47500000000002,19077.0,7.48,16.22,11.85
Bourgogne-Franche-Comté,2018,5,4,Friday,2308.0,5.51625,419.0,227.765,18445.0,9.65,21.5,15.58
Bourgogne-Franche-Comté,2018,5,5,Saturday,1634.0,5.44875,440.0,255.70250000000001,15359.0,10.55,24.32,17.43
Bourgogne-Franche-Comté,2018,5,6,Sunday,1098.0,5.3275,473.0,283.095,14056.0,11.68,26.6,19.14
Bourgogne-Franche-Comté,2018,5,7,Monday,883.0,4.71375,480.0,286.0625,16396.0,11.28,26.28,18.78
Bourgogne-Franche-Comté,2018,5,8,Tuesday,427.0,4.39375,386.0,258.17625000000004,14717.0,9.62,25.8,17.71
Bourgogne-Franche-Comté,2018,5,9,Wednesday,812.0,3.7925000000000004,407.0,237.78875,16087.0,11.68,22.67,17.18
Bourgogne-Franche-Comté,2018,5,10,Thursday,722.0,4.03,224.0,120.6925,14893.0,11.77,17.32,14.54
Bourgogne-Franche-Comté,2018,5,11,Friday,344.0,4.422499999999999,489.0,293.8625,15934.0,4.88,22.9,13.89
Bourgogne-Franche-Comté,2018,5,12,Saturday,786.0,4.05625,349.0,231.28375,14695.0,9.05,23.23,16.14
Bourgogne-Franche-Comté,2018,5,13,Sunday,1113.0,4.720000000000001,100.0,96.895,14533.0,8.13,10.78,9.46
Bourgogne-Franche-Comté,2018,5,14,Monday,1020.0,4.4225,79.0,93.60750000000002,18728.0,7.9,12.7,10.3
Bourgogne-Franche-Comté,2018,5,15,Tuesday,643.0,4.206250000000001,194.0,172.10375,19039.0,11.25,17.4,14.32
Bourgogne-Franche-Comté,2018,5,16,Wednesday,493.0,4.00875,234.0,209.435,19316.0,9.72,19.35,14.53
Bourgogne-Franche-Comté,2018,5,17,Thursday,825.0,3.9237499999999996,256.0,199.53875,19175.0,10.13,19.15,14.64
Bourgogne-Franche-Comté,2018,5,18,Friday,753.0,4.0725,457.0,272.1425,17957.0,7.8,21.47,14.63
Bourgogne-Franche-Comté,2018,5,19,Saturday,912.0,4.1925,478.0,281.33125,15231.0,7.4,21.85,14.62
